GroupCode,MachCode,status,duration
J1                            ,32,False,0 days 00:42:46.000000000
J1                            ,32,True,0 days 12:34:51.000000000
J2                            ,34,False,0 days 01:02:17.000000000
J2                            ,34,True,0 days 11:30:06.000000000
J2                            ,35,False,0 days 01:45:09.000000000
J2                            ,35,True,0 days 08:49:22.000000000
J2                            ,36,False,0 days 01:14:56.000000000
J2                            ,36,True,0 days 10:53:13.000000000
J2                            ,37,False,0 days 02:10:08.000000000
J2                            ,37,True,0 days 09:34:27.000000000
J2                            ,38,False,0 days 01:43:24.000000000
J2                            ,38,True,0 days 10:44:48.000000000
J2                            ,39,False,0 days 02:02:25.000000000
J2                            ,39,True,0 days 11:24:21.000000000
J2                            ,40,False,0 days 02:32:31.000000000
J2                            ,40,True,0 days 10:17:37.000000000
J2                            ,41,False,0 days 01:21:24.000000000
J2                            ,41,True,0 days 12:20:04.000000000
J2                            ,42,False,0 days 03:28:20.000000000
J2                            ,42,True,0 days 08:41:07.000000000
J2                            ,43,False,0 days 00:47:10.000000000
J2                            ,43,True,0 days 11:38:03.000000000
J2                            ,44,False,0 days 00:39:39.000000000
J2                            ,44,True,0 days 11:25:59.000000000
J2                            ,45,False,0 days 01:41:24.000000000
J2                            ,45,True,0 days 10:06:07.000000000
J2                            ,46,False,0 days 02:57:35.000000000
J2                            ,46,True,0 days 09:17:15.000000000
J2                            ,47,False,0 days 01:05:02.000000000
J2                            ,47,True,0 days 10:29:30.000000000
J2                            ,48,False,0 days 00:25:53.000000000
J2                            ,48,True,0 days 12:33:27.000000000
J2                            ,49,False,0 days 02:31:42.000000000
J2                            ,49,True,0 days 10:17:02.000000000
J2                            ,50,False,0 days 03:07:56.000000000
J2                            ,50,True,0 days 09:50:40.000000000
J2                            ,51,False,0 days 00:53:05.000000000
J2                            ,51,True,0 days 10:54:39.000000000
J2                            ,52,False,0 days 00:38:27.000000000
J2                            ,52,True,0 days 12:24:14.000000000
J2                            ,53,False,0 days 00:34:05.000000000
J2                            ,53,True,0 days 12:31:33.000000000
J2                            ,54,False,0 days 00:28:00.000000000
J2                            ,54,True,0 days 12:25:09.000000000
J2                            ,55,False,0 days 00:25:19.000000000
J2                            ,55,True,0 days 12:46:12.000000000
J2                            ,56,False,0 days 00:53:30.000000000
J2                            ,56,True,0 days 10:55:35.000000000
J2                            ,57,False,0 days 00:56:52.000000000
J2                            ,57,True,0 days 12:26:36.000000000
J2                            ,58,False,0 days 01:27:24.000000000
J2                            ,58,True,0 days 11:34:53.000000000
J2                            ,59,False,0 days 01:58:37.000000000
J2                            ,59,True,0 days 11:08:30.000000000
J2                            ,60,False,0 days 01:07:25.000000000
J2                            ,60,True,0 days 11:16:13.000000000
J2                            ,61,False,0 days 00:16:18.000000000
J2                            ,61,True,0 days 13:21:15.000000000
J2                            ,62,False,0 days 00:55:28.000000000
J2                            ,62,True,0 days 12:36:07.000000000
J2                            ,63,False,0 days 00:32:55.000000000
J2                            ,63,True,0 days 11:13:25.000000000
J2                            ,64,False,0 days 00:20:44.000000000
J2                            ,64,True,0 days 11:23:55.000000000
K1                            ,1,False,0 days 10:41:53.000000000
K1                            ,12,False,0 days 00:29:47.000000000
K1                            ,13,False,0 days 00:28:59.000000000
K1                            ,14,False,0 days 01:39:04.000000000
K1                            ,14,True,0 days 01:14:01.000000000
K1                            ,15,False,0 days 00:48:48.000000000
K1                            ,15,True,0 days 01:45:03.000000000
K1                            ,16,False,0 days 02:32:40.000000000
K1                            ,16,True,0 days 00:56:04.000000000
K1                            ,17,False,0 days 00:35:43.000000000
K1                            ,17,True,0 days 10:09:20.000000000
K1                            ,18,False,0 days 01:25:52.000000000
K1                            ,18,True,0 days 10:49:02.000000000
K1                            ,19,False,0 days 02:31:44.000000000
K1                            ,19,True,0 days 10:14:27.000000000
K1                            ,20,False,0 days 06:00:10.000000000
K1                            ,20,True,0 days 05:48:08.000000000
K1                            ,21,False,0 days 07:23:41.000000000
K1                            ,21,True,0 days 06:31:19.000000000
K1                            ,22,False,0 days 02:09:18.000000000
K1                            ,22,True,0 days 08:55:25.000000000
K1                            ,25,False,0 days 04:12:10.000000000
K1                            ,25,True,0 days 08:12:44.000000000
K1                            ,26,False,0 days 02:26:08.000000000
K1                            ,26,True,0 days 11:06:57.000000000
K1                            ,27,False,0 days 01:08:37.000000000
K1                            ,27,True,0 days 11:08:07.000000000
K1                            ,28,False,0 days 00:50:23.000000000
K1                            ,28,True,0 days 04:38:22.000000000
K1                            ,29,False,0 days 00:53:18.000000000
K1                            ,29,True,0 days 09:20:46.000000000
K1                            ,30,False,0 days 00:25:49.000000000
K1                            ,30,True,0 days 12:35:48.000000000
K1                            ,31,False,0 days 03:07:10.000000000
K1                            ,31,True,0 days 08:12:31.000000000
K1                            ,32,False,0 days 00:02:40.000000000
K1                            ,32,True,0 days 11:10:01.000000000
K2                            ,44,False,0 days 02:11:00.000000000
K2                            ,44,True,0 days 00:07:52.000000000
K2                            ,45,False,0 days 01:42:11.000000000
K2                            ,45,True,0 days 01:39:44.000000000
K2                            ,46,False,0 days 01:12:18.000000000
K2                            ,46,True,0 days 00:29:49.000000000
K2                            ,47,False,0 days 01:29:06.000000000
K2                            ,47,True,0 days 00:22:09.000000000
K2                            ,48,False,0 days 02:05:55.000000000
K2                            ,48,True,0 days 00:30:53.000000000
K2                            ,49,False,0 days 00:40:06.000000000
K2                            ,49,True,0 days 13:09:28.000000000
K2                            ,50,False,0 days 00:47:25.000000000
K2                            ,50,True,0 days 08:04:06.000000000
K2                            ,51,False,0 days 01:48:06.000000000
K2                            ,51,True,0 days 11:35:59.000000000
K2                            ,52,False,0 days 03:27:54.000000000
K2                            ,52,True,0 days 05:11:16.000000000
K2                            ,53,False,0 days 02:27:49.000000000
K2                            ,53,True,0 days 09:54:24.000000000
K2                            ,54,False,0 days 01:43:16.000000000
K2                            ,54,True,0 days 06:46:30.000000000
K2                            ,56,False,0 days 07:03:24.000000000
K2                            ,56,True,0 days 03:33:14.000000000
K2                            ,57,False,0 days 09:04:02.000000000
K2                            ,57,True,0 days 02:24:12.000000000
K2                            ,58,False,0 days 01:52:07.000000000
K2                            ,58,True,0 days 11:52:02.000000000
K2                            ,59,False,0 days 03:38:39.000000000
K2                            ,59,True,0 days 08:05:01.000000000
K2                            ,60,False,0 days 00:49:17.000000000
K2                            ,60,True,0 days 04:01:58.000000000
K2                            ,61,False,0 days 01:13:37.000000000
K2                            ,61,True,0 days 09:55:28.000000000
K2                            ,62,False,0 days 03:09:39.000000000
K2                            ,62,True,0 days 06:19:51.000000000
K2                            ,63,False,0 days 01:21:42.000000000
K2                            ,63,True,0 days 08:47:14.000000000
K2                            ,64,False,0 days 00:46:55.000000000
K2                            ,64,True,0 days 09:42:46.000000000
L1                            ,8,False,0 days 02:32:41.000000000
L1                            ,8,True,0 days 11:21:54.000000000
L1                            ,9,False,0 days 01:42:44.000000000
L1                            ,9,True,0 days 12:11:01.000000000
L1                            ,10,False,0 days 02:51:01.000000000
L1                            ,10,True,0 days 10:39:59.000000000
L1                            ,11,False,0 days 02:31:35.000000000
L1                            ,11,True,0 days 11:22:45.000000000
L1                            ,12,False,0 days 03:57:58.000000000
L1                            ,12,True,0 days 09:48:48.000000000
L1                            ,13,False,0 days 04:08:08.000000000
L1                            ,13,True,0 days 04:59:56.000000000
L1                            ,15,False,0 days 05:50:47.000000000
L1                            ,15,True,0 days 05:41:51.000000000
L1                            ,16,False,0 days 01:14:16.000000000
L1                            ,16,True,0 days 10:41:19.000000000
L1                            ,23,False,0 days 03:30:13.000000000
L1                            ,23,True,0 days 07:51:00.000000000
L1                            ,26,False,0 days 05:13:15.000000000
L1                            ,26,True,0 days 08:10:14.000000000
L1                            ,27,False,0 days 05:13:22.000000000
L1                            ,27,True,0 days 05:17:26.000000000
L2                            ,40,False,0 days 04:44:02.000000000
L2                            ,40,True,0 days 09:02:07.000000000
L2                            ,41,False,0 days 01:35:12.000000000
L2                            ,41,True,0 days 09:45:26.000000000
L2                            ,42,False,0 days 04:44:45.000000000
L2                            ,42,True,0 days 08:55:25.000000000
L2                            ,43,False,0 days 03:51:32.000000000
L2                            ,43,True,0 days 09:46:47.000000000
L2                            ,44,False,0 days 03:34:45.000000000
L2                            ,44,True,0 days 07:06:13.000000000
L2                            ,45,False,0 days 02:06:14.000000000
L2                            ,45,True,0 days 11:48:20.000000000
L2                            ,46,False,0 days 00:06:52.000000000
L2                            ,46,True,0 days 03:39:40.000000000
L2                            ,47,False,0 days 01:09:24.000000000
L2                            ,47,True,0 days 11:03:19.000000000
L2                            ,48,False,0 days 00:28:25.000000000
L2                            ,48,True,0 days 12:11:46.000000000
L2                            ,55,False,0 days 02:59:19.000000000
L2                            ,55,True,0 days 10:47:59.000000000
L2                            ,58,False,0 days 05:45:02.000000000
L2                            ,58,True,0 days 06:20:34.000000000
L2                            ,59,False,0 days 02:04:50.000000000
L2                            ,59,True,0 days 10:30:28.000000000
M1                            ,1,False,0 days 00:35:32.000000000
M1                            ,1,True,0 days 11:39:37.000000000
M1                            ,2,False,0 days 00:59:55.000000000
M1                            ,2,True,0 days 09:53:28.000000000
M1                            ,3,False,0 days 00:14:50.000000000
M1                            ,3,True,0 days 11:04:43.000000000
M1                            ,4,False,0 days 01:04:06.000000000
M1                            ,4,True,0 days 10:45:48.000000000
M1                            ,5,False,0 days 07:01:26.000000000
M1                            ,5,True,0 days 05:30:26.000000000
M1                            ,6,False,0 days 01:02:07.000000000
M1                            ,6,True,0 days 09:26:05.000000000
M1                            ,7,False,0 days 00:54:46.000000000
M1                            ,7,True,0 days 11:05:21.000000000
M1                            ,8,False,0 days 03:57:57.000000000
M1                            ,8,True,0 days 09:47:54.000000000
M1                            ,9,False,0 days 00:09:55.000000000
M1                            ,9,True,0 days 04:14:16.000000000
M1                            ,10,False,0 days 05:53:23.000000000
M1                            ,10,True,0 days 04:01:20.000000000
M1                            ,11,False,0 days 00:57:14.000000000
M1                            ,11,True,0 days 12:14:10.000000000
M1                            ,12,False,0 days 01:03:59.000000000
M1                            ,12,True,0 days 11:27:18.000000000
M1                            ,13,False,0 days 01:09:49.000000000
M1                            ,13,True,0 days 12:30:06.000000000
M1                            ,14,False,0 days 05:14:21.000000000
M1                            ,14,True,0 days 06:04:42.000000000
M1                            ,15,False,0 days 01:50:13.000000000
M1                            ,15,True,0 days 11:42:32.000000000
M1                            ,16,False,0 days 01:13:24.000000000
M1                            ,16,True,0 days 12:34:15.000000000
M1                            ,17,False,0 days 00:25:16.000000000
M1                            ,17,True,0 days 12:38:35.000000000
M1                            ,18,False,0 days 00:27:32.000000000
M1                            ,18,True,0 days 12:35:57.000000000
M1                            ,19,False,0 days 00:30:46.000000000
M1                            ,19,True,0 days 12:33:43.000000000
M1                            ,20,False,0 days 00:37:54.000000000
M1                            ,20,True,0 days 13:12:25.000000000
M1                            ,21,False,0 days 07:11:34.000000000
M1                            ,21,True,0 days 06:37:32.000000000
M1                            ,22,False,0 days 00:12:11.000000000
M1                            ,22,True,0 days 12:25:12.000000000
M1                            ,23,False,0 days 00:11:18.000000000
M1                            ,23,True,0 days 12:49:31.000000000
M1                            ,24,False,0 days 00:14:29.000000000
M1                            ,24,True,0 days 11:16:07.000000000
M1                            ,25,False,0 days 02:38:00.000000000
M1                            ,25,True,0 days 10:54:19.000000000
M1                            ,26,False,0 days 01:51:12.000000000
M1                            ,26,True,0 days 10:03:11.000000000
M1                            ,27,False,0 days 00:12:43.000000000
M1                            ,27,True,0 days 12:26:39.000000000
M1                            ,28,False,0 days 04:31:52.000000000
M1                            ,28,True,0 days 08:52:02.000000000
M1                            ,29,False,0 days 06:13:52.000000000
M1                            ,29,True,0 days 06:15:30.000000000
M1                            ,30,False,0 days 00:09:51.000000000
M1                            ,30,True,0 days 11:34:08.000000000
M1                            ,31,False,0 days 01:53:43.000000000
M1                            ,31,True,0 days 10:45:42.000000000
M1                            ,32,False,0 days 00:14:36.000000000
M1                            ,32,True,0 days 11:02:38.000000000
M2                            ,33,False,0 days 00:31:01.000000000
M2                            ,33,True,0 days 11:28:03.000000000
M2                            ,34,False,0 days 00:22:27.000000000
M2                            ,34,True,0 days 05:39:01.000000000
M2                            ,35,False,0 days 04:01:44.000000000
M2                            ,35,True,0 days 09:04:18.000000000
M2                            ,36,False,0 days 02:51:09.000000000
M2                            ,36,True,0 days 09:50:50.000000000
M2                            ,37,False,0 days 02:18:57.000000000
M2                            ,37,True,0 days 09:19:56.000000000
M2                            ,38,False,0 days 00:55:05.000000000
M2                            ,38,True,0 days 11:33:14.000000000
M2                            ,39,False,0 days 02:18:41.000000000
M2                            ,39,True,0 days 10:10:22.000000000
M2                            ,40,False,0 days 01:37:31.000000000
M2                            ,40,True,0 days 06:24:50.000000000
M2                            ,41,False,0 days 00:12:00.000000000
M2                            ,41,True,0 days 12:12:57.000000000
M2                            ,42,False,0 days 00:48:49.000000000
M2                            ,42,True,0 days 11:00:18.000000000
M2                            ,43,False,0 days 01:13:51.000000000
M2                            ,43,True,0 days 11:37:30.000000000
M2                            ,44,False,0 days 00:17:17.000000000
M2                            ,44,True,0 days 12:22:11.000000000
M2                            ,45,False,0 days 05:05:54.000000000
M2                            ,45,True,0 days 08:40:12.000000000
M2                            ,46,False,0 days 04:00:21.000000000
M2                            ,46,True,0 days 09:45:57.000000000
M2                            ,47,False,0 days 02:15:42.000000000
M2                            ,47,True,0 days 11:35:04.000000000
M2                            ,48,False,0 days 01:17:12.000000000
M2                            ,48,True,0 days 06:05:58.000000000
M2                            ,49,False,0 days 01:33:50.000000000
M2                            ,49,True,0 days 08:26:32.000000000
M2                            ,50,False,0 days 01:57:53.000000000
M2                            ,50,True,0 days 11:55:31.000000000
M2                            ,51,False,0 days 00:09:06.000000000
M2                            ,51,True,0 days 10:13:47.000000000
M2                            ,52,False,0 days 00:14:56.000000000
M2                            ,52,True,0 days 13:21:35.000000000
M2                            ,53,False,0 days 00:13:18.000000000
M2                            ,53,True,0 days 09:57:59.000000000
M2                            ,54,False,0 days 00:23:16.000000000
M2                            ,54,True,0 days 10:15:58.000000000
M2                            ,55,False,0 days 00:08:42.000000000
M2                            ,55,True,0 days 11:05:40.000000000
M2                            ,56,False,0 days 03:58:13.000000000
M2                            ,56,True,0 days 09:54:37.000000000
M2                            ,57,False,0 days 02:25:11.000000000
M2                            ,57,True,0 days 11:16:23.000000000
M2                            ,58,False,0 days 00:07:44.000000000
M2                            ,58,True,0 days 09:45:37.000000000
M2                            ,59,False,0 days 01:56:28.000000000
M2                            ,59,True,0 days 11:00:40.000000000
M2                            ,60,False,0 days 00:24:44.000000000
M2                            ,60,True,0 days 13:14:00.000000000
M2                            ,61,False,0 days 00:54:42.000000000
M2                            ,61,True,0 days 11:32:02.000000000
M2                            ,62,False,0 days 03:52:09.000000000
M2                            ,62,True,0 days 04:59:53.000000000
M2                            ,63,False,0 days 00:18:07.000000000
M2                            ,63,True,0 days 09:49:56.000000000
N1                            ,1,False,0 days 01:27:32.000000000
N1                            ,1,True,0 days 12:23:14.000000000
N1                            ,2,False,0 days 00:33:19.000000000
N1                            ,2,True,0 days 13:03:11.000000000
N1                            ,3,False,0 days 00:18:54.000000000
N1                            ,3,True,0 days 13:31:49.000000000
N1                            ,4,False,0 days 05:48:16.000000000
N1                            ,4,True,0 days 07:59:08.000000000
N1                            ,5,False,0 days 02:37:19.000000000
N1                            ,5,True,0 days 09:22:33.000000000
N1                            ,6,False,0 days 02:04:37.000000000
N1                            ,6,True,0 days 11:41:07.000000000
N1                            ,7,False,0 days 01:05:59.000000000
N1                            ,7,True,0 days 12:13:59.000000000
N1                            ,8,False,0 days 03:30:52.000000000
N1                            ,8,True,0 days 10:02:33.000000000
N1                            ,9,False,0 days 00:31:21.000000000
N1                            ,9,True,0 days 12:38:38.000000000
N1                            ,10,False,0 days 01:58:22.000000000
N1                            ,10,True,0 days 11:54:09.000000000
N1                            ,11,False,0 days 01:01:52.000000000
N1                            ,11,True,0 days 12:46:50.000000000
N1                            ,12,False,0 days 00:23:34.000000000
N1                            ,12,True,0 days 13:25:33.000000000
N1                            ,13,False,0 days 00:21:00.000000000
N1                            ,13,True,0 days 08:30:32.000000000
N1                            ,14,False,0 days 00:35:53.000000000
N1                            ,14,True,0 days 10:19:18.000000000
N1                            ,15,False,0 days 02:20:49.000000000
N1                            ,15,True,0 days 11:14:40.000000000
N1                            ,16,False,0 days 02:20:56.000000000
N1                            ,16,True,0 days 11:08:52.000000000
N2                            ,33,False,0 days 00:55:37.000000000
N2                            ,33,True,0 days 12:26:18.000000000
N2                            ,34,False,0 days 04:52:13.000000000
N2                            ,34,True,0 days 08:58:15.000000000
N2                            ,35,False,0 days 01:54:39.000000000
N2                            ,35,True,0 days 11:34:41.000000000
N2                            ,36,False,0 days 01:54:02.000000000
N2                            ,36,True,0 days 07:31:41.000000000
N2                            ,37,False,0 days 03:04:30.000000000
N2                            ,37,True,0 days 10:33:02.000000000
N2                            ,38,False,0 days 01:28:00.000000000
N2                            ,38,True,0 days 12:07:22.000000000
N2                            ,39,False,0 days 01:06:04.000000000
N2                            ,39,True,0 days 12:27:21.000000000
N2                            ,40,False,0 days 05:11:10.000000000
N2                            ,40,True,0 days 08:26:25.000000000
N2                            ,41,False,0 days 02:14:32.000000000
N2                            ,41,True,0 days 09:09:34.000000000
N2                            ,42,False,0 days 01:51:01.000000000
N2                            ,42,True,0 days 10:36:17.000000000
N2                            ,43,False,0 days 01:22:31.000000000
N2                            ,43,True,0 days 12:12:36.000000000
N2                            ,44,False,0 days 01:26:13.000000000
N2                            ,44,True,0 days 12:14:31.000000000
N2                            ,45,False,0 days 05:34:58.000000000
N2                            ,45,True,0 days 07:06:39.000000000
N2                            ,46,False,0 days 02:01:39.000000000
N2                            ,46,True,0 days 11:51:05.000000000
N2                            ,47,False,0 days 02:03:55.000000000
N2                            ,47,True,0 days 11:38:55.000000000
N2                            ,48,False,0 days 03:16:29.000000000
N2                            ,48,True,0 days 10:23:52.000000000
O1                            ,1,False,0 days 03:34:00.000000000
O1                            ,1,True,0 days 09:41:13.000000000
O1                            ,2,False,0 days 00:53:11.000000000
O1                            ,2,True,0 days 12:29:05.000000000
O1                            ,3,False,0 days 01:27:37.000000000
O1                            ,3,True,0 days 12:24:57.000000000
O1                            ,4,False,0 days 02:04:21.000000000
O1                            ,4,True,0 days 09:44:50.000000000
O1                            ,5,False,0 days 03:13:38.000000000
O1                            ,5,True,0 days 10:09:05.000000000
O1                            ,6,False,0 days 01:03:59.000000000
O1                            ,6,True,0 days 11:54:20.000000000
O1                            ,7,False,0 days 00:33:25.000000000
O1                            ,7,True,0 days 12:30:07.000000000
O1                            ,8,False,0 days 00:47:04.000000000
O1                            ,8,True,0 days 12:51:13.000000000
O1                            ,9,False,0 days 00:20:05.000000000
O1                            ,9,True,0 days 12:36:41.000000000
O1                            ,10,False,0 days 00:36:15.000000000
O1                            ,10,True,0 days 12:40:06.000000000
O1                            ,11,False,0 days 02:12:56.000000000
O1                            ,11,True,0 days 11:30:57.000000000
O1                            ,12,False,0 days 01:10:06.000000000
O1                            ,12,True,0 days 12:19:26.000000000
O1                            ,13,False,0 days 02:33:35.000000000
O1                            ,13,True,0 days 11:05:20.000000000
O1                            ,14,False,0 days 00:13:30.000000000
O1                            ,14,True,0 days 11:34:51.000000000
O1                            ,15,False,0 days 02:04:20.000000000
O1                            ,15,True,0 days 09:44:50.000000000
O1                            ,16,False,0 days 00:54:10.000000000
O1                            ,16,True,0 days 11:05:20.000000000
O1                            ,17,False,0 days 00:34:30.000000000
O1                            ,17,True,0 days 12:43:50.000000000
O1                            ,18,False,0 days 00:25:03.000000000
O1                            ,18,True,0 days 12:31:27.000000000
O1                            ,19,False,0 days 00:15:53.000000000
O1                            ,19,True,0 days 12:40:55.000000000
O1                            ,20,False,0 days 01:06:19.000000000
O1                            ,20,True,0 days 10:36:18.000000000
O1                            ,21,False,0 days 00:17:28.000000000
O1                            ,21,True,0 days 10:48:54.000000000
O1                            ,22,False,0 days 01:02:08.000000000
O1                            ,22,True,0 days 11:51:46.000000000
O1                            ,23,False,0 days 00:31:49.000000000
O1                            ,23,True,0 days 12:48:58.000000000
O1                            ,24,False,0 days 02:38:57.000000000
O1                            ,24,True,0 days 09:21:05.000000000
O1                            ,25,False,0 days 00:39:18.000000000
O1                            ,25,True,0 days 11:58:18.000000000
O1                            ,26,False,0 days 00:52:58.000000000
O1                            ,26,True,0 days 10:46:31.000000000
O1                            ,27,False,0 days 01:34:31.000000000
O1                            ,27,True,0 days 11:15:23.000000000
O1                            ,28,False,0 days 01:37:43.000000000
O1                            ,28,True,0 days 11:54:55.000000000
O1                            ,29,False,0 days 02:31:10.000000000
O1                            ,29,True,0 days 09:34:57.000000000
O1                            ,30,False,0 days 01:30:52.000000000
O1                            ,30,True,0 days 12:14:19.000000000
O1                            ,31,False,0 days 03:39:42.000000000
O1                            ,31,True,0 days 09:50:21.000000000
O2                            ,33,False,0 days 01:52:56.000000000
O2                            ,33,True,0 days 10:28:12.000000000
O2                            ,34,False,0 days 04:45:31.000000000
O2                            ,34,True,0 days 08:06:29.000000000
O2                            ,35,False,0 days 00:21:39.000000000
O2                            ,35,True,0 days 12:39:45.000000000
O2                            ,36,False,0 days 00:25:10.000000000
O2                            ,36,True,0 days 10:42:26.000000000
O2                            ,37,False,0 days 01:17:48.000000000
O2                            ,37,True,0 days 11:17:53.000000000
O2                            ,38,False,0 days 00:56:35.000000000
O2                            ,38,True,0 days 12:34:48.000000000
O2                            ,39,False,0 days 00:13:48.000000000
O2                            ,39,True,0 days 11:39:37.000000000
O2                            ,40,False,0 days 01:08:56.000000000
O2                            ,40,True,0 days 12:31:52.000000000
O2                            ,41,False,0 days 00:38:32.000000000
O2                            ,41,True,0 days 09:49:59.000000000
O2                            ,42,False,0 days 00:22:47.000000000
O2                            ,42,True,0 days 13:02:05.000000000
O2                            ,43,False,0 days 00:44:16.000000000
O2                            ,43,True,0 days 10:17:07.000000000
O2                            ,44,False,0 days 01:53:23.000000000
O2                            ,44,True,0 days 11:37:50.000000000
O2                            ,45,False,0 days 00:15:21.000000000
O2                            ,45,True,0 days 11:26:27.000000000
O2                            ,46,False,0 days 00:39:18.000000000
O2                            ,46,True,0 days 12:09:25.000000000
O2                            ,47,False,0 days 00:11:29.000000000
O2                            ,47,True,0 days 10:52:04.000000000
O2                            ,48,False,0 days 00:56:01.000000000
O2                            ,48,True,0 days 12:13:31.000000000
O2                            ,49,False,0 days 11:22:53.000000000
O2                            ,49,True,0 days 01:19:15.000000000
O2                            ,50,False,0 days 00:53:47.000000000
O2                            ,50,True,0 days 10:59:26.000000000
O2                            ,51,False,0 days 00:23:10.000000000
O2                            ,51,True,0 days 13:14:21.000000000
O2                            ,52,False,0 days 02:00:01.000000000
O2                            ,52,True,0 days 09:40:01.000000000
O2                            ,53,False,0 days 00:34:34.000000000
O2                            ,53,True,0 days 12:50:51.000000000
O2                            ,54,False,0 days 00:11:44.000000000
O2                            ,54,True,0 days 11:08:52.000000000
O2                            ,55,False,0 days 00:18:10.000000000
O2                            ,55,True,0 days 10:53:20.000000000
O2                            ,56,False,0 days 00:13:46.000000000
O2                            ,56,True,0 days 09:28:40.000000000
O2                            ,57,False,0 days 01:06:54.000000000
O2                            ,57,True,0 days 11:02:43.000000000
O2                            ,58,False,0 days 01:09:40.000000000
O2                            ,58,True,0 days 09:27:39.000000000
O2                            ,59,False,0 days 02:51:38.000000000
O2                            ,59,True,0 days 08:50:40.000000000
O2                            ,60,False,0 days 00:32:16.000000000
O2                            ,60,True,0 days 10:20:08.000000000
O2                            ,61,False,0 days 02:00:04.000000000
O2                            ,61,True,0 days 10:07:12.000000000
O2                            ,62,False,0 days 01:27:55.000000000
O2                            ,62,True,0 days 12:09:46.000000000
O2                            ,63,False,0 days 01:36:48.000000000
O2                            ,63,True,0 days 11:15:53.000000000
